Term,pval,fdr,nes,es,gene
GO_Molecular_Function_2023__CCR Chemokine Receptor Binding (GO:0048020),0.2254160363086233,1.0,1.2151648708778362,0.6045600063371316,CCR2;CCL18;CCRL2;CCL26;CCL14;CNIH4;DEFB103A
GO_Molecular_Function_2023__Protein Kinase Regulator Activity (GO:0019887),0.22558459422283356,1.0,1.2170689860936805,0.5748681311648488,DAXX;CCNE2;CSNK2B;CCND3
GO_Biological_Process_2023__Positive Regulation Of Adenylate Cyclase Activity (GO:0045762),0.2262210796915167,0.8464138136993382,-1.2181486830203752,-0.5547078986515409,GLP1R;CACNA1D;ADORA3;CRHR1;CACNA1C;EDNRA;AKAP5;ADRB2;GIPR;DRD5
GO_Biological_Process_2023__DNA-templated DNA Replication (GO:0006261),0.22626582278481014,0.9638520877414477,1.261290492086632,0.7045894906677334,CHRAC1
GO_Biological_Process_2023__Peptidyl-Serine Modification (GO:0018209),0.22626788036410922,1.0,1.214460346974451,0.5726231665983634,CAMKV;CAMK1;DCLK3;CSNK1D;DYRK3;CSNK2A1;DGKQ
GO_Biological_Process_2023__Positive Regulation Of Protein Polymerization (GO:0032273),0.22701149425287356,1.0,1.2265397482926998,0.6105632227297696,CAV3;BAIAP2;CCL26;CDC42EP4;DCTN1;AMBRA1;ARL2;CLASP1;DRG1;CTTN;ANKRD53;CDC42EP1;BAIAP2L1;CDC42EP2;BIN1
GO_Molecular_Function_2023__Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.22705314009661837,1.0,1.1907343923080727,0.5296028831770612,DERL1;DAXX;BAG6;CBS;ARRB1;CD40;ERLIN2;CLU;CHKB;AMBRA1;AUP1;CASC3;CDK5RAP3;DDRGK1;AXIN1;ACTG1;APBB1;GABARAP
GO_Biological_Process_2023__Positive Regulation Of Lymphocyte Proliferation (GO:0050671),0.22827687776141384,1.0,1.213092434288064,0.6239436636022926,CD86;CD80;ANXA1;CD40;BST1;CD81;CD38
GO_Biological_Process_2023__Positive Regulation Of Double-Strand Break Repair (GO:2000781),0.22865853658536586,0.8618253526328171,-1.1724992308127968,-0.48508401866669404,ACTL6A;ARID1A;DMAP1;ARID1B;BRD7
GO_Biological_Process_2023__Protein Localization To Cell Periphery (GO:1990778),0.23120567375886525,1.0,1.2089313791215759,0.5839503213653889,EFR3A;FLOT1;ANK1;ATP1B3;CAV3;EHD1;GAK;EHD3;CD81;FLOT2;EMP2;EFR3B
GO_Biological_Process_2023__Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),0.23125996810207336,0.9711608108039304,1.2505912614546206,0.7003965482339951,FGF12;CAV3
GO_Molecular_Function_2023__DNA Binding (GO:0003677),0.23143164693218515,1.0,1.1460121496822986,0.4806336222983701,BARX2;CHRAC1;CHD7;FOXL2;E2F3;EOMES;CDC5L;DDB1;DNTTIP1;FOXE3;DNASE1L3;APP;FOXH1;FOXF2;FOXK2;CHCHD2;CENPB;ELK4;SDE2;DNMT3A;ARNT;DDB2;CEBPB;DEDD;CCDC25
GO_Biological_Process_2023__Defense Response To Virus (GO:0051607),0.23407202216066483,1.0,1.2041498851358658,0.5840718776796633,EXOSC4;DHX16;CD207;BCL2L1;CD40;CNOT7;AGBL5;DHX15;DDX56;APOBEC3A;FADD;CLPB;APOBEC3D;APOBEC3C
GO_Biological_Process_2023__Brain Development (GO:0007420),0.237017310252996,1.0,1.1892896437650595,0.5465323071828369,CADM2;BAG6;EOMES;B3GNT5;CDK5RAP1;DLX2;CTNS;ABCB6;VPS51;CCL14
GO_Biological_Process_2023__Axon Development (GO:0061564),0.23714285714285716,1.0,1.2058204854624288,0.6001201448091883,BHLHE22;APP;BAIAP2
GO_Biological_Process_2023__Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.23974763406940064,1.0,1.192351913561643,0.6234906185160289,GCNT2;FOXH1;ADAM9;COL3A1;ARRB2;CDH5
GO_Biological_Process_2023__Epidermis Development (GO:0008544),0.24,1.0,1.2350179718648122,0.6373357582708712,FABP5;DSP;CDSN
GO_Biological_Process_2023__Establishment Of Protein Localization To Plasma Membrane (GO:0061951),0.2402088772845953,0.8515380057512065,-1.2194151922296979,-0.5799440736998547,GORASP1;PHAF1;GOLGA4;GOLGA7;BBS2
GO_Biological_Process_2023__Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.24025974025974026,0.8699092534480997,-1.1727692297609593,-0.46622660265553517,BRK1;EIF4G1;FAF1;ATR;GNL3L;PIEZO1
GO_Molecular_Function_2023__Metal Ion Binding (GO:0046872),0.24074074074074073,1.0,1.143926839535742,0.4789459177693901,GEM;ANXA13;CALB1;ASPH;DXO;ESYT3;EYA2;GCLC;DNASE1L3;DYRK3;ANXA1;CANT1;DYSF;CPNE1;FOXK2;ATP10D;CAPN1;ALOX15B;ABL2;CLU;CDHR5;DCHS1;ARSA;FKBP9;CPSF3;CDH4;DIS3L2;F9;FSCN1;CERK;ENDOV;CETN2;CISD3;CDC42BPG
GO_Biological_Process_2023__Response To Lipopolysaccharide (GO:0032496),0.24217687074829933,1.0,1.1923117899243914,0.5715084196533099,NUGGC;CCR5;CD86;CD80;CD68;ADAM9
"GO_Molecular_Function_2023__Oxidoreductase Activity, Acting On The CH-OH Group Of Donors, NAD Or NADP As Acceptor (GO:0016616)",0.2425249169435216,0.872022760864085,-1.1596831398524245,-0.46446489193487017,BDH1;EHHADH;AKR1A1;AKR7A2
GO_Biological_Process_2023__Axonemal Dynein Complex Assembly (GO:0070286),0.2430379746835443,0.8548393557101857,-1.1872425305731125,-0.562665460247474,DNAH1;CCDC39
GO_Molecular_Function_2023__Cysteine-Type Endopeptidase Activity (GO:0004197),0.24339360222531292,1.0,1.1877149317496778,0.5849030713367916,GPAA1;CAPN6;CAPN2;CAPN5;CAPN1;CAPN9;CTSF;CTSK;CAPN11
GO_Molecular_Function_2023__Fibroblast Growth Factor Receptor Binding (GO:0005104),0.24358974358974358,1.0,1.2403765421179607,0.6814350235125166,FRS3;FGF20
GO_Molecular_Function_2023__Phosphatidylinositol Binding (GO:0035091),0.24646781789638933,1.0,1.222867462131762,0.6324456219667767,GPAA1;ESYT3;EXOC8
GO_Molecular_Function_2023__Protein Heterodimerization Activity (GO:0046982),0.2467700258397933,1.0,1.1847531356991394,0.5414195814153668,EXT1;BAK1;ADCY8;ADRA1D;ABCG1;BCL2L1;ARNT;EXT2;BMP6
GO_Molecular_Function_2023__Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),0.24877450980392157,1.0,1.1736524864721642,0.52234306331283,GEM;NUGGC;GNAT1;GNL1;ENTPD3;GNAS;NTPCR;GPN1;ARL8A;ARFRP1;ARF1
GO_Biological_Process_2023__Monocarboxylic Acid Transport (GO:0015718),0.2534562211981567,1.0,1.210480720244777,0.6257759315427606,FABP5;FABP4;FABP12
GO_Biological_Process_2023__Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),0.2540322580645161,0.8693370638790887,-1.1193109866557964,-0.41668702288737924,ACTL6A;EIF4G1;ARID1A;ARID1B;DLG1;CDKN1A;BRD7;AIF1
GO_Biological_Process_2023__O-glycan Processing (GO:0016266),0.2562674094707521,0.8723469728820396,-1.1619880160632532,-0.4976182109856847,XXYLT1
GO_Biological_Process_2023__Regulation Of Viral Genome Replication (GO:0045069),0.25728155339805825,1.0,1.2095999601546128,0.675951258922366,DDB1;ADARB1;CNOT7;BANF1;APOBEC3A;APOBEC3C
GO_Molecular_Function_2023__Metallopeptidase Activity (GO:0008237),0.2581081081081081,1.0,1.1724674393032783,0.5431736993915597,COPS5;ADAMTS9;ADAMDEC1;ADAM28;EIF3H;ACE2;ADAM32;ADAM9;ADAM33;SPRTN;TRABD2A;COPS6;ADAM23;BMP1;ADAMTS5;ADAMTS13;ERAP2;ADAMTS18;ADAM17;CXCR4;CLCA1;ADAM15
GO_Biological_Process_2023__Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),0.25853658536585367,1.0,1.1963521019351222,0.6435968903531576,DTNBP1;GAS7;CTTN;BDNF;BMP7
GO_Biological_Process_2023__Regulation Of Meiotic Cell Cycle (GO:0051445),0.26098191214470284,0.8567362847639256,-1.1714604905900956,-0.5374551121247805,ANAPC13
GO_Biological_Process_2023__Regulation Of DNA-templated Transcription (GO:0006355),0.2613521695257316,1.0,1.0966247515307206,0.44542158777668495,BARX2;ENY2;DAXX;CHD7;BRD2;E2F5;FOXL2;ATF6B;E2F3;CEBPD;BRPF3;GLI4;ATAD2;CD86;GDF6;EOMES;DXO;FOXP4;GBX2;CDC5L;CD80;CBX4;FOXE3;GCLC;EBF2;COMMD7;DEK;MRGBP;FOXH1;FOXQ1;ARHGEF11;GMNN;DMRTA2;ARRB1;CTBP1;FOXF2;FOXK2;DPF2;ELK4;DGKQ;DNMT3A;CNOT7;ARNT;DEAF1;EBF4;CEBPB;ATP2B4;CBFA2T2
GO_Biological_Process_2023__Regulation Of Centrosome Duplication (GO:0010824),0.26174496644295303,1.0,1.2040030953744159,0.6406977372728504,CHMP4C;CEP131
GO_Biological_Process_2023__Double-Strand Break Repair (GO:0006302),0.2620967741935484,0.8801248354190117,-1.1205985880602463,-0.429434694455735,ACTR8;AUNIP;EYA3;MMS22L;DCLRE1B
GO_Biological_Process_2023__Negative Regulation Of Protein Catabolic Process (GO:0042177),0.2626582278481013,1.0,1.2270604759187944,0.6645429109242451,AZIN1;CST3;CTSA;ATRAID;FMN2;CDK5RAP3;F8A1
GO_Biological_Process_2023__Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),0.2638190954773869,0.8374447476079893,-1.184418497217565,-0.5439258661488262,ATP2C1;EPHA2;DLG1;ARHGEF16;EPHB2
GO_Biological_Process_2023__Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),0.26421404682274247,1.0,1.2007115639893429,0.647588792108748,DSP;CAV3
GO_Biological_Process_2023__Positive Regulation Of Monoatomic Ion Transport (GO:0043270),0.26495726495726496,0.8716060309597952,-1.1551165311434237,-0.5051106444697295,GPD1L;AHCYL1;CNKSR3;DLG1;CACNA1D
GO_Biological_Process_2023__T Cell Activation (GO:0042110),0.26519337016574585,1.0,1.1919864041414678,0.5981050728912538,CHD7;CD86;CD80;FKBP1A
GO_Biological_Process_2023__Regulation Of Stress Fiber Assembly (GO:0051492),0.2658959537572254,0.8701819590467433,-1.1578888718010611,-0.49589750134805827,CDC42;ARHGEF10L;ASAP3;FHOD1;CLASP2
GO_Biological_Process_2023__Neuron Projection Development (GO:0031175),0.26594301221166894,1.0,1.156652038870985,0.5394373393766954,BHLHE22;DTNBP1;APP;BLOC1S4;EHD1;GAS7;ADGRF1;CAMSAP2;CTTN;BDNF;BMP7;DIP2A;CDK5
GO_Biological_Process_2023__Determination Of Heart Left/Right Asymmetry (GO:0061371),0.26649746192893403,0.8711355916440845,-1.1879378618193013,-0.5588843687632169,DVL1;CCDC39;GATA4
GO_Biological_Process_2023__Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.26715686274509803,1.0,1.1371534517430297,0.5088666906527956,GCNT2;DDR1;CCR1;CCL18;ADRA1D;APP;ARRB1;CCL26;CHI3L1;CCL14;CRKL;GPNMB;DSTYK;GPER1;ARRB2;ERBB4;GAS6;DDR2;MTURN;CCL7;FGFR3;CCL23;APOE;ANGPT1
GO_Biological_Process_2023__Dendrite Morphogenesis (GO:0048813),0.26735218508997427,0.8507917376597272,-1.1856816268653254,-0.555482418500819,CDC42;DVL1;CELSR2;EPHB1;EPHB2
GO_Molecular_Function_2023__Metalloexopeptidase Activity (GO:0008235),0.2683658170914543,1.0,1.1605457652508386,0.580380613749991,CPA3;CPXM1;ACE2;CPB1;AGBL5
GO_Biological_Process_2023__Kidney Development (GO:0001822),0.26851851851851855,1.0,1.2025151677154233,0.6363862255336064,BAG6;GDF6
"GO_Biological_Process_2023__RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.2695035460992908,1.0,1.1789975887755977,0.5790389909162319,DHX16;DDX39B;CDC5L;CTNNBL1;EIF4A3;DHX15;DHX35;EFTUD2;CASC3
GO_Biological_Process_2023__G1/S Transition Of Mitotic Cell Cycle (GO:0000082),0.26986301369863014,1.0,1.1881286819390522,0.5737193568064909,E2F3;CCNE2;CCND3
GO_Biological_Process_2023__Positive Regulation Of Cellular Component Organization (GO:0051130),0.27209944751381215,1.0,1.1817044868176843,0.5695481557090913,ASAP1;CAMK1;FLOT1;BAK1;CD151
GO_Biological_Process_2023__Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.27369826435246997,1.0,1.1439948546858516,0.5319885776421581,DAXX;CCR1;APP;CPNE1;EMILIN1;DGKQ;CNOT7;ATP2B4;CRKL;FLOT2;DDRGK1;DIP2A;GPER1;GATA2;GATA5;CD46
"GO_Biological_Process_2023__Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",0.2737430167597765,0.8800454761240483,-1.1483983227037975,-0.4948227353896471,ARF4;COG4;COPB2
GO_Molecular_Function_2023__Carboxypeptidase Activity (GO:0004180),0.27518796992481204,1.0,1.1780716459376794,0.5964473490360485,CPA3;CPXM1;CPB1;AGBL5;CTSA
GO_Biological_Process_2023__Regulation Of Vesicle-Mediated Transport (GO:0060627),0.2759170653907496,1.0,1.199864019357036,0.6647893790744661,DNAJC13;ABL2;ATP9A;DNAJC5;BET1L
GO_Molecular_Function_2023__Protein Serine/Threonine Kinase Activity (GO:0004674),0.2773207990599295,1.0,1.1387289303106332,0.4967222174132397,BRD2;CPNE3;CAMKV;CAMK1;CSNK2B;CSNK1D;DYRK3
GO_Biological_Process_2023__Regulation Of Mitotic Spindle Organization (GO:0060236),0.27804107424960506,1.0,1.1821387332046016,0.6255467274560308,CHMP4C;CHMP7;CHMP6;DCTN1;EML3
GO_Molecular_Function_2023__Iron Ion Binding (GO:0005506),0.2782874617737003,0.9065745353827379,-1.1315205908660855,-0.469689015765436,DPH3;FTO;CIAPIN1
GO_Biological_Process_2023__Response To Molecule Of Bacterial Origin (GO:0002237),0.2789473684210526,0.8417813153320779,-1.1856651206359303,-0.5478428625593791,EHHADH;FOXP1
GO_Biological_Process_2023__Cytokine-Mediated Signaling Pathway (GO:0019221),0.2818627450980392,1.0,1.1378913609665962,0.5048427253362852,CCR2;CSNK2B;COMMD7;CCR1;CCL18;ADIPOR1;CCL26
GO_Biological_Process_2023__Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),0.2827763496143959,0.9030720060992622,-1.1300860566356299,-0.49765148286024147,ANAPC13;FBXO31
GO_Biological_Process_2023__Regulation Of Protein Kinase Activity (GO:0045859),0.2827868852459016,1.0,1.1587374741450838,0.5546576201140874,DAXX;DEPTOR;DTNBP1;CAV3;SMG8;DBNDD2
GO_Biological_Process_2023__Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),0.28308823529411764,0.8906170968305052,-1.1266391851500195,-0.44702308773500704,ACTL6A;ARID1A;ARID1B;CDKN1A;BRD7;CDC14A
GO_Biological_Process_2023__Cellular Response To Lipid (GO:0071396),0.28388746803069054,1.0,1.1449885375740592,0.5231248879453403,NUGGC;CCR5;CD86;ADCY8;CD80;CD68;GPLD1;ADAM9;ABL2;ADCY3
GO_Molecular_Function_2023__Endopeptidase Inhibitor Activity (GO:0004866),0.2844175491679274,1.0,1.1771711915825145,0.6006519951306807,CSTB;APP;CSTA;CST3;BIRC7;AHSG;GAPDH;BIRC6;BIN1;ANXA2;CARD16
GO_Biological_Process_2023__Glycolipid Metabolic Process (GO:0006664),0.28535353535353536,0.8634909468326823,-1.1550439187340749,-0.5413812578758018,GLB1;B3GALNT1;CPTP;FUCA1
GO_Molecular_Function_2023__Guanyl Ribonucleotide Binding (GO:0032561),0.28553299492385786,1.0,1.1311896720986658,0.5225487232915624,GEM;GNAT1;CNGB3;GNL1;ARL8A;ARFRP1;ARF1
GO_Molecular_Function_2023__Protein Tyrosine Kinase Binding (GO:1990782),0.2875722543352601,1.0,1.1804128404851013,0.5923422256063539,CPNE3;DUSP22;ELMO2;ANGPT4;CEACAM3;CDH5;GAS6;ANGPT2;ANGPT1;GP6;DUSP3
GO_Molecular_Function_2023__Phosphoric Ester Hydrolase Activity (GO:0042578),0.2878338278931751,0.885921427489199,-1.1444824405607326,-0.478498696972073,PXYLP1;EPHX2;DUSP4;ARMT1;ENPP1
GO_Biological_Process_2023__Regulation Of NIK/NF-kappaB Signaling (GO:1901222),0.2889983579638752,1.0,1.1760304056184427,0.6284433191789311,CD86;ADIPOR1;APP;CPNE1;C1QTNF4
GO_Biological_Process_2023__Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),0.28905109489051095,1.0,1.1481647645342639,0.5580154815241286,FOXE3;CLDN1;CCL26;ARNT;BMP6;AKT3;ECM1;BAD;AKT1;EPGN;ERBB2
GO_Biological_Process_2023__Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),0.29045643153526973,0.8736619713280509,-1.1093679467155115,-0.4318089944548751,BRK1;CDC42;DEF8;CROCC;AKIRIN1
GO_Molecular_Function_2023__Kinase Binding (GO:0019900),0.29068462401795736,1.0,1.104239797956355,0.4649954564201808,FAM83H;CADPS;DAXX;GNAT1;GCSAM;EXOC2;ADIPOR1;CCND3;CDK5RAP1;BCL2L1
GO_Biological_Process_2023__Purine Ribonucleotide Metabolic Process (GO:0009150),0.2916666666666667,0.8747902313484341,-1.119942445318438,-0.4332763832690761,ABHD14B;GNAI3;EPHA2;AMPD2;ENPP1;ACOT7
GO_Biological_Process_2023__Regulation Of Mitotic Nuclear Division (GO:0007088),0.29185867895545314,1.0,1.1711358333998183,0.5961573372956438,CUL7;FBXO43;CUL9
GO_Biological_Process_2023__Regulation Of Heart Contraction (GO:0008016),0.2932551319648094,1.0,1.163053006465925,0.5821512982207342,ATP2B2;ACE2;CAV3;ATP2B3;ATP2B4;DES;CORIN;ASB3;CALM3;ATP1A2
GO_Biological_Process_2023__Positive Regulation Of DNA-templated Transcription (GO:0045893),0.294478527607362,1.0,1.0802853663833352,0.442439879487215,BARX2;ENY2;BHLHE22;AGO2;COPS5;FOXL2;ATF6B;E2F3;DDX39B;ATAD2;CAMK1;CD86;GDF6;EOMES;DXO;CDC5L;CD80;MLIP;DEK;MRGBP;APP;FOXH1;ASXL1;ARHGEF11;ARRB1;FOXF2;FOXK2;CHCHD2;CD40;ELK4;ARNT;DEAF1;EBF4;CEBPB
GO_Biological_Process_2023__Mitotic Spindle Organization (GO:0007052),0.2952243125904486,1.0,1.175676531972915,0.5957999091563071,RMDN1;EFHC1;FAM110A
GO_Biological_Process_2023__Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),0.29535232383808097,1.0,1.1665410931686935,0.6019804503279149,FRS3;FGFR1;FGF20;FIBP
GO_Biological_Process_2023__Heart Development (GO:0007507),0.296,1.0,1.1479607628502313,0.5299837484529349,FGF12;CHD7
GO_Biological_Process_2023__Vesicle Organization (GO:0016050),0.2961832061068702,1.0,1.1649367361008416,0.5928309863791505,CHMP4C;DNAJC13;CHMP7;CHMP6;EXOC8
GO_Molecular_Function_2023__RNA Nuclease Activity (GO:0004540),0.29737609329446063,1.0,1.14704528456688,0.575083830969078,EXOSC4;AGO2;YBEY;ELAC2;CNOT7;ANKZF1;CPSF3;DIS3L2
GO_Biological_Process_2023__Protein Modification Process (GO:0036211),0.2974137931034483,1.0,1.0964928130470046,0.4537320735839472,ARFGEF1;BRD2;COPS5;GPAA1;DSP;CAMK1;OARD1;GCNT2;CSNK2B;DUSP26;EPHA6;FGFR1;CSNK1D;APP;DYRK3;ANXA1;B3GNT5;GNMT;FN3KRP;CSTA;CTBP1;CSNK2A1
GO_Biological_Process_2023__Regulation Of Cell Development (GO:0060284),0.2975206611570248,0.8789154364778041,-1.144099453081694,-0.5216796090235845,BRPF1;FXR1;CTNNB1;BHLHE40;DOCK7
GO_Biological_Process_2023__Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.3001605136436597,1.0,1.1957127629322106,0.6556036950237599,CCR2;CCR1
GO_Biological_Process_2023__Regulation Of Protein Localization To Nucleus (GO:1900180),0.3017656500802568,1.0,1.1881245495417003,0.6579544311052866,BYSL;ILRUN
GO_Biological_Process_2023__Mitochondrion Organization (GO:0007005),0.302158273381295,0.9078810397389114,-1.0840631482572542,-0.4045896515231044,CHCHD4;DNAJC19;MTFR1L;ATPAF1;TMEM242;ATAD3B;COX7A2;ATAD3A;ATAD3C;ATP7A;AIFM1
GO_Biological_Process_2023__Regulation Of Cytokinesis (GO:0032465),0.30280649926144754,1.0,1.1468500747541035,0.5603895285806851,CHMP4C;CSPP1;BCL2L1
GO_Molecular_Function_2023__Metallocarboxypeptidase Activity (GO:0004181),0.3029366306027821,1.0,1.1674294913937406,0.5994525849632206,CPA3;CPXM1;CPB1;AGBL5
GO_Molecular_Function_2023__Calcium Ion Binding (GO:0005509),0.3030998851894374,1.0,1.1055865147932806,0.47162094530215687,ANXA13;CALB1;ASPH;ESYT3;DNASE1L3;ANXA1;CANT1;DYSF;CPNE1;CAPN1;ALOX15B;CLU;CDHR5;DCHS1;ARSA;FKBP9;CDH4;F9
GO_Biological_Process_2023__Proton Transmembrane Transport (GO:1902600),0.3034379671150972,1.0,1.1720706830600676,0.602026871519712,ATP6V1H;ATP6V1C1
GO_Biological_Process_2023__Response To Estrogen (GO:0043627),0.3035230352303523,0.8828019038095527,-1.124434704883204,-0.5347133469303629,GHRL;CITED4;ESR1;BRCA1;CYP27B1;OCSTAMP
GO_Biological_Process_2023__Endocytosis (GO:0006897),0.30434782608695654,1.0,1.1225290906591265,0.5056952370123584,ATP6V1H;DNAJC13;CSNK1D;APP;ANXA1;CAV3;EHD1;BIN3;ATP9A;GAK;EHD3;CTTN;AHSG;CORO1A;GAS6;AXL;CLN3;AP1S1;APOE;CSNK1E;BIN1;CXCL16;CLTCL1
GO_Biological_Process_2023__Glycoprotein Metabolic Process (GO:0009100),0.3045822102425876,0.8984669270112946,-1.126664350100549,-0.5171349456246425,FBXO44;FBXO6;FBXO2
GO_Biological_Process_2023__Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),0.3057644110275689,0.884664130514609,-1.1215767257904679,-0.5232916200999815,EXOSC10;CTNNB1;ATR;GNL3L
GO_Biological_Process_2023__RNA Metabolic Process (GO:0016070),0.30631868131868134,1.0,1.1309877722292747,0.5414278646609825,EXOSC4;AGO2;DDX39B
GO_Biological_Process_2023__Positive Regulation Of Protein Kinase B Signaling (GO:0051897),0.3078078078078078,1.0,1.1588922312108785,0.5836162395836657,GCNT2;FGFR1;CPNE1;CHI3L1;F10;F7;GAS6;AXL
GO_Biological_Process_2023__Regulation Of Protein Localization (GO:0032880),0.30835734870317005,0.8700263942255898,-1.1169798501332382,-0.4537731921277822,DVL3;CTNNB1;CCDC66;DVL1;DLG1;ATP13A2;DZIP1L
"GO_Biological_Process_2023__mRNA Splicing, Via Spliceosome (GO:0000398)",0.31048387096774194,1.0,1.1316799284386618,0.5348503056961682,DHX16;DDX39B;CDC5L;CTNNBL1;GEMIN8;EIF4A3;SDE2;DHX15;DHX35;EFTUD2;CASC3;GEMIN6;CRNKL1;DCPS;DHX9;DHX8;GEMIN4
GO_Biological_Process_2023__Non-Membrane-Bounded Organelle Assembly (GO:0140694),0.31086142322097376,0.8919490212807266,-1.0976753693681143,-0.4135283160810358,FXR1;E2F4;CENPT;CEP63;CSDE1;CENPW;DDX6
GO_Biological_Process_2023__Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),0.31098430813124106,1.0,1.1422514160813502,0.5728899749733898,FOXL2;BAK1;ASPH
GO_Biological_Process_2023__Cilium Movement (GO:0003341),0.312,0.9024830289239383,-1.1278879858315303,-0.5156373999310956,DNAH1;CCDC39;GAS8;DNHD1;DNAI2;DNAI1;DNAH7
GO_Biological_Process_2023__Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.31215469613259667,1.0,1.1394474560491226,0.5351230289988641,GCNT2;GDF6;FOXH1;FKBP1A;ADAM9;BMP6;AMHR2;BMP7;COL3A1;ARRB2;CDH5
GO_Biological_Process_2023__Homotypic Cell-Cell Adhesion (GO:0034109),0.3122977346278317,1.0,1.1828583179336891,0.6321842692702745,CLIC1;GNAS;CDHR5;FIBP;ACTG1;ACTN1;GATA1;CSRP1
GO_Molecular_Function_2023__Beta-Tubulin Binding (GO:0048487),0.31265508684863524,0.8880197470979242,-1.1390174408696905,-0.5446589933329072,ARL8B;GABARAPL2;DLEC1;PIFO;FGF13
GO_Molecular_Function_2023__Protein Kinase Activator Activity (GO:0030295),0.31278195488721805,1.0,1.155640886813185,0.5843547261071146,DAXX
GO_Biological_Process_2023__Positive Regulation Of Cholesterol Transport (GO:0032376),0.3129973474801061,0.8880880182617307,-1.1252129560635116,-0.530394166361851,CYP8B1;ADIPOQ;ABCA5;ENPP7;CETP;ABCA8
GO_Biological_Process_2023__Regulation Of Microtubule Polymerization (GO:0031113),0.3145539906103286,1.0,1.1607482548293517,0.6194088050351718,CAV3;DCTN1;ARL2;CLASP1;DRG1;CAMSAP2;ANKRD53;CDH5
GO_Molecular_Function_2023__GTPase Activity (GO:0003924),0.315018315018315,0.9974737299584102,1.130590128933598,0.5039132918155519,GEM;NUGGC;GNAT1;GNL1;GNAS;GPN1;ARL8A;ARFRP1;ARF1
GO_Biological_Process_2023__Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),0.31550068587105623,1.0,1.1306915905525279,0.5463660787445825,APP;CAV3;BAIAP2;CCL26;CDC42EP4;CLU;DCTN1;ARL2;EFEMP2;CLASP1;DRG1;CTTN;ANKRD53;CDC42EP1;BAIAP2L1;CDC42EP2;APOE;BIN1
GO_Biological_Process_2023__Cellular Response To Chemokine (GO:1990869),0.31608391608391606,0.9923696894927865,1.1265645505311823,0.5441472288237691,CCR2;CCR1;CCL18;CCL26;CCL14
GO_Biological_Process_2023__Membrane Organization (GO:0061024),0.31752305665349145,1.0,1.1188333988987662,0.5178469400331757,CHMP4C;EXOC2;EXOC7;ACE2;CAV3;CHMP7;EXOC4;CHMP6;EXOC8
GO_Biological_Process_2023__Apoptotic Nuclear Changes (GO:0030262),0.31869918699186994,1.0,1.1661989414155556,0.6509911562489427,FOXL2;DNASE1L3;BLCAP
GO_Biological_Process_2023__Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338),0.3190789473684211,1.0,1.1569284594794689,0.6325061086972457,CLDN14;CLDN23;CLDN10
"GO_Biological_Process_2023__Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",0.3193069306930693,0.8745426447733611,-1.1112976610354492,-0.5090167459346692,FXR1;NSRP1;FMR1;DDX5
GO_Biological_Process_2023__Chemokine-Mediated Signaling Pathway (GO:0070098),0.3229018492176387,1.0,1.1306251390228303,0.5493865374900821,CCR2;CCR1;CCL18;CCL26;CCL14
GO_Biological_Process_2023__Positive Regulation Of Protein Kinase Activity (GO:0045860),0.3237971391417425,1.0,1.11459908931499,0.5196332419547665,DAXX;CAMK1
GO_Molecular_Function_2023__Ubiquitin Binding (GO:0043130),0.3242811501597444,1.0,1.1409964349273647,0.6187579580112312,DHX16;ILRUN;GGA3;SPRTN;DNAJB2
GO_Biological_Process_2023__Positive Regulation Of Phagocytosis (GO:0050766),0.32515337423312884,0.9120663962747491,-1.0786749153361517,-0.4521413302280865,COLEC10;C4A;C2;CYBA;FCN3;CFP
